#C k iter layers epochs nodes lr L1 L2 shortcut batchsize regstart regend id dataset gradient numactive bestnumactive bestepoch runtime extrapol1 extrapol2 extrapol3 extrapolbest1 extrapolbest2 extrapolbest3 valerror valerrorbest testerror
# extra datasets: data/fg1a-n-5k-1-test.dat.gz data/fg1a-n-5k-1-1_5-test.dat.gz data/fg1a-n-5k-1-2-test.dat.gz
99999999999	0	3	4000	10	0.01	0.000316227766017	0.0	False	20	500	3500	1	data/fg1a-n-10k-1.dat.gz	sgd	4	4	3800	18.5196628531	9.99167471211e-05	9.94299902638e-05	9.80261459605e-05	9.93677612041e-05	0.000235331374806	0.000968852830731	0.000102293056778	0.000100712484516	inf
99999999999	0	3	4000	10	0.01	3.98107170553e-05	0.0	False	20	500	3500	10	data/fg1a-n-10k-1.dat.gz	sgd	17	17	3850	20.3212083697	0.000110867050737	21.1718490441	59.2097467727	0.000111143201894	25.2810358287	72.4476998951	0.000112128276145	0.000109192446511	inf
99999999999	0	3	4000	10	0.01	3.16227766017e-05	0.0	False	20	500	3500	11	data/fg1a-n-10k-1.dat.gz	sgd	15	15	3800	18.7387864669	0.000104116038035	0.0122913171663	0.0765712556593	0.000104082818004	0.0213748746117	0.0833494192162	0.000104324540001	0.000101830879428	inf
99999999999	0	3	4000	10	0.01	2.51188643151e-05	0.0	False	20	500	3500	12	data/fg1a-n-10k-1.dat.gz	sgd	19	19	3950	17.2551970164	0.000112467866163	85.5156587254	12596.9547677	0.000109001738258	96.2250208595	11285.7597948	0.000108526862089	0.000104823638426	inf
99999999999	0	3	4000	10	0.01	1.99526231497e-05	0.0	False	20	500	3500	13	data/fg1a-n-10k-1.dat.gz	sgd	29	29	4000	17.7819555004	0.000112792106939	0.00629280082187	0.100565264548	0.000111199186836	0.00634104238922	0.100752249101	0.000113841989231	0.000113841989231	inf
99999999999	0	3	4000	10	0.01	1.58489319246e-05	0.0	False	20	500	3500	14	data/fg1a-n-10k-1.dat.gz	sgd	50	50	3900	17.2458648523	0.000116318434904	0.545225324957	2.12433449574	0.000111684217354	0.527560657776	2.05105139678	0.000117613162733	0.000112343546724	inf
99999999999	0	3	4000	10	0.01	1.25892541179e-05	0.0	False	20	500	3500	15	data/fg1a-n-10k-1.dat.gz	sgd	56	81	3650	18.7441427867	0.000108384908706	0.00578783621451	0.342387715024	0.000105280081268	0.00459120148385	0.160643331106	0.00010648230665	0.000101936174539	inf
99999999999	0	3	4000	10	0.01	1e-05	0.0	False	20	500	3500	16	data/fg1a-n-10k-1.dat.gz	sgd	72	84	3750	19.5320483168	0.000119248610471	0.0282791206448	0.221454644283	0.000120313447981	0.0370484530866	0.283711025879	0.000117652114755	0.000117240126521	inf
99999999999	0	3	4000	10	0.01	7.94328234724e-06	0.0	False	20	500	3500	17	data/fg1a-n-10k-1.dat.gz	sgd	83	83	3550	19.1437216322	0.000106884240611	0.00343889370628	0.0767240967555	0.000100741389355	0.00340703255423	0.0765727561947	0.000109604048651	0.000101693639948	inf
99999999999	0	3	4000	10	0.01	6.3095734448e-06	0.0	False	20	500	3500	18	data/fg1a-n-10k-1.dat.gz	sgd	86	86	3700	19.4601284146	0.000104866106115	3.73573013293	35.6067018959	0.000104609426437	3.76219243663	36.577150547	0.00010593271226	0.000104724472816	inf
99999999999	0	3	4000	10	0.01	5.01187233627e-06	0.0	False	20	500	3500	19	data/fg1a-n-10k-1.dat.gz	sgd	85	85	3750	19.2327317357	0.000108538381991	1.88650543585	13.2239684533	0.000105965723435	1.9534231455	12.5895422273	0.000112505589011	0.000111024538528	inf
99999999999	0	3	4000	10	0.01	0.000251188643151	0.0	False	20	500	3500	2	data/fg1a-n-10k-1.dat.gz	sgd	8	8	4000	16.8766971827	0.000310127363014	0.00994074809019	0.0774160213457	0.000310127363014	0.00994074809019	0.0774160213457	0.000326315839388	0.000326315839388	inf
99999999999	0	3	4000	10	0.01	3.98107170553e-06	0.0	False	20	500	3500	20	data/fg1a-n-10k-1.dat.gz	sgd	87	89	2400	17.7948820829	0.000118648309305	0.0128830581803	0.158580207391	0.000109786534367	0.0201693429342	0.186652302434	0.000115209306066	0.00010569570827	inf
99999999999	0	3	4000	10	0.01	3.16227766017e-06	0.0	False	20	500	3500	21	data/fg1a-n-10k-1.dat.gz	sgd	88	88	4000	17.6582374652	0.000106270183889	0.0718166790376	0.476380022225	0.000105426478003	0.0730196008435	0.473326331677	0.000106900350147	0.000106900350147	inf
99999999999	0	3	4000	10	0.01	2.51188643151e-06	0.0	False	20	500	3500	22	data/fg1a-n-10k-1.dat.gz	sgd	89	90	3700	16.7761566162	0.000102752789915	0.00307098971931	0.0549105604802	0.000108360881761	0.00516165207913	0.0732468414866	0.000103247340991	0.00010256604131	inf
99999999999	0	3	4000	10	0.01	1.99526231497e-06	0.0	False	20	500	3500	23	data/fg1a-n-10k-1.dat.gz	sgd	89	89	3350	16.7046049356	0.000104009047389	0.00683536231354	0.121469236837	0.000105223133144	0.00720213841205	0.123625762076	0.000104528568707	0.000104044044818	inf
99999999999	0	3	4000	10	0.01	1.58489319246e-06	0.0	False	20	500	3500	24	data/fg1a-n-10k-1.dat.gz	sgd	89	89	4000	16.4428174496	0.00010530911155	0.0191115094493	0.204931683545	0.000106496990254	0.0202310179875	0.211356833403	0.000109170447355	0.000109170447355	inf
99999999999	0	3	4000	10	0.01	1.25892541179e-06	0.0	False	20	500	3500	25	data/fg1a-n-10k-1.dat.gz	sgd	90	90	3450	16.3592218518	0.000108184593731	0.226968777983	20146.9989342	0.00010745668427	0.236509928325	39.251057493	0.000110782743027	0.000108417847096	inf
99999999999	0	3	4000	10	0.01	0.000199526231497	0.0	False	20	500	3500	3	data/fg1a-n-10k-1.dat.gz	sgd	8	11	1550	18.2092383981	0.000109146774011	0.172539624431	0.221566435195	0.00010820824063	0.163199379337	0.212272595922	0.000114793174067	0.000112102544418	inf
99999999999	0	3	4000	10	0.01	0.000158489319246	0.0	False	20	500	3500	4	data/fg1a-n-10k-1.dat.gz	sgd	8	8	4000	17.4721974492	0.000123922394731	0.127067831268	1.55948268528	0.000123922394731	0.127067831268	1.55948268528	0.00013548549516	0.00013548549516	inf
99999999999	0	3	4000	10	0.01	0.000125892541179	0.0	False	20	500	3500	5	data/fg1a-n-10k-1.dat.gz	sgd	6	6	3850	16.6306230505	0.000101120698722	0.00351563872704	0.0736007589454	0.000100181557988	0.0034814377841	0.0726593708761	0.000101576250774	0.000100109719871	inf
99999999999	0	3	4000	10	0.01	0.0001	0.0	False	20	500	3500	6	data/fg1a-n-10k-1.dat.gz	sgd	6	6	4000	19.9065323989	0.00010668933522	0.00138426289417	0.00611220300616	0.000107082922602	0.00136333713119	0.00541399135444	0.000106022038617	0.000106022038617	inf
99999999999	0	3	4000	10	0.01	7.94328234724e-05	0.0	False	20	500	3500	7	data/fg1a-n-10k-1.dat.gz	sgd	13	13	3900	22.147826163	0.000147978724786	0.0932558947252	349.502000617	0.000144344845242	0.098118268849	950.220809341	0.000150702005189	0.000148316888247	inf
99999999999	0	3	4000	10	0.01	6.3095734448e-05	0.0	False	20	500	3500	8	data/fg1a-n-10k-1.dat.gz	sgd	11	11	3900	18.8405971527	0.000102313225291	142454.297244	166321.697079	0.000101912063001	51387.766177	143802.026872	0.000106083624498	0.000103819671264	inf
99999999999	0	3	4000	10	0.01	5.01187233627e-05	0.0	False	20	500	3500	9	data/fg1a-n-10k-1.dat.gz	sgd	11	11	4000	18.5791003346	0.00011202956038	0.0796297761506	0.684107836475	0.00011202956038	0.0796297761506	0.684107836475	0.00011530671095	0.00011530671095	inf
