#C k iter layers epochs nodes lr L1 L2 shortcut batchsize regstart regend id dataset gradient numactive bestnumactive bestepoch runtime extrapol1 extrapol2 extrapolbest1 extrapolbest2 valerror valerrorbest testerror
# extra datasets: data/f1-n-5k-1-test.dat.gz data/f1-n-5k-1-2-test.dat.gz
99999999999	1	2	10000	10	0.01	0.000316227766017	0.001	False	20	2500	9500	0	data/f1-n-10k-1.dat.gz	sgd	7	60	2500	34.7632912517	0.0010881077669	6661.6637539	0.000166101159152	1375.61019125	0.00118593411746	0.000157662317366	0.000170737761008
99999999999	1	3	10000	10	0.01	0.000316227766017	0.001	False	20	2500	9500	1	data/f1-n-10k-1.dat.gz	sgd	4	90	2500	44.9126017531	0.000144568891014	0.0677333614121	0.000108562808126	0.0824892746677	0.000149095745648	0.000102130269748	0.000103893507167
99999999999	1	2	10000	10	0.01	0.0001	0.001	False	20	2500	9500	10	data/f1-n-10k-1.dat.gz	sgd	5	60	2500	34.2802496195	0.000287097176916	0.268307580186	0.000109798024837	25.4420491986	0.000287819881206	0.000104218261528	0.000109402787217
99999999999	1	3	10000	10	0.01	0.0001	0.001	False	20	2500	9500	11	data/f1-n-10k-1.dat.gz	sgd	6	90	2500	45.734086132	0.000240971561635	0.223144160447	0.000109019760633	0.248772193047	0.00024406262697	0.000103666170472	0.000105754409123
99999999999	1	2	10000	10	0.01	7.94328234724e-05	0.001	False	20	2500	9500	12	data/f1-n-10k-1.dat.gz	sgd	6	60	2400	35.3967066526	0.000425162284874	20.8990112884	0.000118875693386	6.92529874142	0.000446746552022	0.000115296625542	0.000117585795212
99999999999	1	3	10000	10	0.01	7.94328234724e-05	0.001	False	20	2500	9500	13	data/f1-n-10k-1.dat.gz	sgd	9	90	2050	43.6380198836	0.000278910403559	0.113232780258	0.000114840925144	0.244989536369	0.00029329343008	0.000112449465156	0.000111378976799
99999999999	1	2	10000	10	0.01	6.3095734448e-05	0.001	False	20	2500	9500	14	data/f1-n-10k-1.dat.gz	sgd	6	60	2500	33.223509717	0.000387506431577	1634.35872706	0.000120781839812	0.267311362576	0.000396511445802	0.000112715186827	0.000112806126792
99999999999	1	3	10000	10	0.01	6.3095734448e-05	0.001	False	20	2500	9500	15	data/f1-n-10k-1.dat.gz	sgd	6	90	2250	46.6621307333	0.000172259772176	0.1427542131	0.000113358491483	0.228113087911	0.000178081372719	0.00010713926155	0.000110132310452
99999999999	1	2	10000	10	0.01	5.01187233627e-05	0.001	False	20	2500	9500	16	data/f1-n-10k-1.dat.gz	sgd	4	60	2500	38.1602053165	0.000404560410173	1.22803852102	0.000115483826738	0.257760354847	0.000434578179934	0.000113556991955	0.000113535359996
99999999999	1	3	10000	10	0.01	5.01187233627e-05	0.001	False	20	2500	9500	17	data/f1-n-10k-1.dat.gz	sgd	4	90	2450	43.8411865989	0.000195819804771	0.212431115891	0.000108679534733	0.100742806367	0.00020853956622	0.000107419210947	0.00010649960329
99999999999	1	2	10000	10	0.01	3.98107170553e-05	0.001	False	20	2500	9500	18	data/f1-n-10k-1.dat.gz	sgd	6	60	2350	34.7731499473	0.000375642519593	374.707833935	0.000116126000598	3.32630428623	0.000373151671082	0.000113535692812	0.000116059222832
99999999999	1	3	10000	10	0.01	3.98107170553e-05	0.001	False	20	2500	9500	19	data/f1-n-10k-1.dat.gz	sgd	7	90	2400	46.0592776974	0.000351271461458	4.41456723756	0.000120484292907	1.47857410556	0.000351034044566	0.0001207231475	0.000118262091045
99999999999	1	2	10000	10	0.01	0.000251188643151	0.001	False	20	2500	9500	2	data/f1-n-10k-1.dat.gz	sgd	4	4	10000	35.198840181	0.000106383799524	0.00363164992029	0.000106383799524	0.00363164992029	0.00010261306056	0.00010261306056	0.000104327840695
99999999999	1	2	10000	10	0.01	3.16227766017e-05	0.001	False	20	2500	9500	20	data/f1-n-10k-1.dat.gz	sgd	6	60	2400	36.7750799338	0.000549773871062	282606.953271	0.000117550188438	3.38151347838	0.000542756536239	0.000117391770852	0.000119086383098
99999999999	1	3	10000	10	0.01	3.16227766017e-05	0.001	False	20	2500	9500	21	data/f1-n-10k-1.dat.gz	sgd	10	90	10000	45.5329971313	0.000114246776539	0.197492862854	0.000114539119899	0.424078744974	0.000110921018336	0.000110921018336	0.000114412332067
99999999999	1	2	10000	10	0.01	2.51188643151e-05	0.001	False	20	2500	9500	22	data/f1-n-10k-1.dat.gz	sgd	7	60	2300	34.546472768	0.00051317227916	122202.880777	0.000129454579463	34976.7672155	0.000503943259091	0.000126648560329	0.000132401660839
99999999999	1	3	10000	10	0.01	2.51188643151e-05	0.001	False	20	2500	9500	23	data/f1-n-10k-1.dat.gz	sgd	10	90	2400	46.4900153836	0.000222999081389	3.51805610591	0.000112160564754	0.0852282116186	0.000211378335472	0.000105845080808	0.000108079093318
99999999999	1	2	10000	10	0.01	1.99526231497e-05	0.001	False	20	2500	9500	24	data/f1-n-10k-1.dat.gz	sgd	7	60	2450	36.2423457503	0.000137992728686	0.168547272565	0.000118540300061	3390.69616236	0.000129148432798	0.000112792280454	0.000118135536424
99999999999	1	3	10000	10	0.01	1.99526231497e-05	0.001	False	20	2500	9500	25	data/f1-n-10k-1.dat.gz	sgd	17	90	2400	45.2748332659	0.000169045417667	2497.32531699	0.000116694133118	234992.327746	0.000161097428992	0.000112272047289	0.000116819775646
99999999999	1	2	10000	10	0.01	1.58489319246e-05	0.001	False	20	2500	9500	26	data/f1-n-10k-1.dat.gz	sgd	8	60	2450	39.439987433	0.00033661672342	0.750590503399	0.000122723742774	0.177134325605	0.000352217273916	0.000118786801429	0.000118579290876
99999999999	1	3	10000	10	0.01	1.58489319246e-05	0.001	False	20	2500	9500	27	data/f1-n-10k-1.dat.gz	sgd	14	89	2500	41.7805715481	0.000113755597507	0.146447079015	0.000112118591626	26.5833844171	0.000110726938782	0.000102718175732	0.000109034722792
99999999999	1	2	10000	10	0.01	1.25892541179e-05	0.001	False	20	2500	9500	28	data/f1-n-10k-1.dat.gz	sgd	4	60	2500	37.1162431677	0.00033579924827	1.08673858243	0.000117994876513	0.150873108335	0.000350073102474	0.000113534423767	0.000111843683264
99999999999	1	3	10000	10	0.01	1.25892541179e-05	0.001	False	20	2500	9500	29	data/f1-n-10k-1.dat.gz	sgd	16	90	2450	43.6272512476	0.000193101972816	5.05615097995	0.000110190921592	3.72077171545	0.000184443548754	0.000105486575363	0.000108901867945
99999999999	1	3	10000	10	0.01	0.000251188643151	0.001	False	20	2500	9500	3	data/f1-n-10k-1.dat.gz	sgd	8	90	2450	43.8562277516	0.000298273834488	2224.44123206	0.0001139367788	0.360403836863	0.000300798544399	0.000108581814652	0.000109968388603
99999999999	1	2	10000	10	0.01	1e-05	0.001	False	20	2500	9500	30	data/f1-n-10k-1.dat.gz	sgd	7	60	2400	33.4426420172	0.000129138021982	0.0198602683623	0.000128987974803	2.37250209371	0.00012129605357	0.000120516647451	0.000123604211167
99999999999	1	3	10000	10	0.01	1e-05	0.001	False	20	2500	9500	31	data/f1-n-10k-1.dat.gz	sgd	17	90	2200	46.5108037988	0.00017694388983	0.262108406272	0.000111502825483	3.20399294919	0.000185857990158	0.000108001631432	0.000111202957629
99999999999	1	2	10000	10	0.01	7.94328234724e-06	0.001	False	20	2500	9500	32	data/f1-n-10k-1.dat.gz	sgd	15	59	2450	28.9117285649	0.000139929487437	0.0173943277938	0.000116652083821	1.42386520096	0.000129366502924	0.000106987894311	0.000110569439567
99999999999	1	3	10000	10	0.01	7.94328234724e-06	0.001	False	20	2500	9500	33	data/f1-n-10k-1.dat.gz	sgd	5	90	2400	46.8829344869	0.000282586873074	0.696357993324	0.000113945246793	7.72821966222	0.000297048266704	0.000109910006164	0.000111322164382
99999999999	1	2	10000	10	0.01	6.3095734448e-06	0.001	False	20	2500	9500	34	data/f1-n-10k-1.dat.gz	sgd	15	60	2500	38.2169316133	0.000165428766492	0.171990329372	0.000120799586059	0.234028894902	0.000163239049032	0.000115263977169	0.000115989324057
99999999999	1	3	10000	10	0.01	6.3095734448e-06	0.001	False	20	2500	9500	35	data/f1-n-10k-1.dat.gz	sgd	24	24	9700	39.7285295169	0.000117021491434	0.19106995258	0.000105285689128	0.193742450475	0.000115211771838	0.000101930639346	0.000103434744648
99999999999	1	2	10000	10	0.01	5.01187233627e-06	0.001	False	20	2500	9500	36	data/f1-n-10k-1.dat.gz	sgd	7	60	2450	32.736067752	0.000174808751808	2.86621320816	0.000120032456697	1.15260886166	0.000176725427925	0.000117535725935	0.000119172285362
99999999999	1	3	10000	10	0.01	5.01187233627e-06	0.001	False	20	2500	9500	37	data/f1-n-10k-1.dat.gz	sgd	30	30	9750	43.2979919155	0.000153369248766	0.257917770869	0.000106603119302	0.263294991431	0.000148469857778	0.000102525480421	0.000106112502997
99999999999	1	2	10000	10	0.01	3.98107170553e-06	0.001	False	20	2500	9500	38	data/f1-n-10k-1.dat.gz	sgd	15	60	2400	37.6310524344	0.000405332989668	0.736624415374	0.000149217863705	0.526670747381	0.000409599929721	0.000149889641243	0.000145328366244
99999999999	1	3	10000	10	0.01	3.98107170553e-06	0.001	False	20	2500	9500	39	data/f1-n-10k-1.dat.gz	sgd	28	90	2200	49.8533859015	0.000183735802094	0.21302008804	0.000112198289214	0.191564182298	0.000193403285704	0.000106814788961	0.000113489589052
99999999999	1	2	10000	10	0.01	0.000199526231497	0.001	False	20	2500	9500	4	data/f1-n-10k-1.dat.gz	sgd	7	60	2400	31.5055319349	0.000407278681828	1579.79238479	0.000132442782195	89.022608732	0.000386176207048	0.000127343843255	0.000136319329358
99999999999	1	2	10000	10	0.01	3.16227766017e-06	0.001	False	20	2500	9500	40	data/f1-n-10k-1.dat.gz	sgd	21	60	2450	30.6598180811	0.000703107456113	187334.644907	0.000150858249777	1.16321331518	0.00070739921192	0.00013705909502	0.000147860900256
99999999999	1	3	10000	10	0.01	3.16227766017e-06	0.001	False	20	2500	9500	41	data/f1-n-10k-1.dat.gz	sgd	17	90	2350	41.4670099497	0.00037332711168	1359.07686099	0.000118395941944	528488.42831	0.000388787121894	0.000117765284711	0.000120777724997
99999999999	1	2	10000	10	0.01	2.51188643151e-06	0.001	False	20	2500	9500	42	data/f1-n-10k-1.dat.gz	sgd	19	60	2500	36.2903392156	0.000131339753378	0.0823283866307	0.000114926331203	0.0970164885622	0.00012957397482	0.000107977361499	0.00010876948882
99999999999	1	3	10000	10	0.01	2.51188643151e-06	0.001	False	20	2500	9500	43	data/f1-n-10k-1.dat.gz	sgd	20	90	2500	44.3141326984	0.000145876584923	0.268821630305	0.000111612021667	0.12385492215	0.000140207974483	0.000110938858633	0.000107932314791
99999999999	1	2	10000	10	0.01	1.99526231497e-06	0.001	False	20	2500	9500	44	data/f1-n-10k-1.dat.gz	sgd	19	60	2300	37.1063248674	0.000173938352815	3.2207639381	0.000114826584552	1417.17618512	0.000161347920022	0.000111138468015	0.000114531040531
99999999999	1	3	10000	10	0.01	1.99526231497e-06	0.001	False	20	2500	9500	45	data/f1-n-10k-1.dat.gz	sgd	33	90	2500	42.4527757963	0.000117312010437	0.138820191201	0.000108679736225	0.11649549245	0.000112255079224	0.000103938288853	0.000107374988478
99999999999	1	2	10000	10	0.01	1.58489319246e-06	0.001	False	20	2500	9500	46	data/f1-n-10k-1.dat.gz	sgd	15	59	2150	31.945471549	0.000347783638919	145.570535663	0.000127115949244	9199.1028235	0.000378638505236	0.000126444987689	0.000129092308381
99999999999	1	3	10000	10	0.01	1.58489319246e-06	0.001	False	20	2500	9500	47	data/f1-n-10k-1.dat.gz	sgd	9	90	2500	39.7502661308	0.000114643215523	0.0054831369984	0.000115776106663	0.517055396303	0.000110958667391	0.000109163589844	0.000110797574068
99999999999	1	2	10000	10	0.01	1.25892541179e-06	0.001	False	20	2500	9500	48	data/f1-n-10k-1.dat.gz	sgd	8	60	2500	31.3077963154	0.000854036628215	66617.0276712	0.000141342259735	2.21981977264	0.000881397854337	0.000139243936775	0.000142383136351
99999999999	1	3	10000	10	0.01	1.25892541179e-06	0.001	False	20	2500	9500	49	data/f1-n-10k-1.dat.gz	sgd	35	90	2400	35.9605771979	0.000221623411141	12.3616863253	0.000111211520302	18934.2223765	0.000227707606478	0.000107196165022	0.000109943057773
99999999999	1	3	10000	10	0.01	0.000199526231497	0.001	False	20	2500	9500	5	data/f1-n-10k-1.dat.gz	sgd	5	90	2250	49.8007725	0.000171372059614	0.120814221774	0.000110687977533	0.0724663427159	0.000169622811977	0.000108250151969	0.00011426343466
99999999999	1	2	10000	10	0.01	0.000158489319246	0.001	False	20	2500	9500	6	data/f1-n-10k-1.dat.gz	sgd	5	60	2500	35.681847767	0.000297257939299	0.716913892957	0.000109733104935	0.0175020399044	0.00031580742445	0.000107021856547	0.000108126318452
